what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1368385344054
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1368385344054
started,bundle,com.android.ide.eclipse.traceview,21.1.0.v201302060044-569685,"com.android.ide.eclipse.traceview",1368385344954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385349160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385393889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385398288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385398434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385401360
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368385419328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385419495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385421637
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368385427211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385434850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385434919
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1368385491891
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368385494518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385494653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385496830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385657458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385960011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386074571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386226991
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1368386230730
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1368386235832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386335803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386346191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1368386346203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1368386346203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386349389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386390786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386395603
error,log,,,"",1368386436158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386436197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1368386436206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1368386436206
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1368386436398
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368386444681
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1368386457426
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1368386457477
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1368386457523
started,bundle,com.android.ide.eclipse.ndk,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ndk",1368386457533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386462873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386520617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386525853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386529592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386529993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386532681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386549392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386623658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386628998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386675816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1368386675826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386680164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386708618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1368386708627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1368386708627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386709457
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1368386736512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386849679
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368386855244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386855379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386858408
error,log,,,"No command output when running: 'am start -n com.szy.sqlite.activity/com.szy.sqlite.activity.MainActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device SH96RP302003",1368386889957
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368386905327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386905471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386908359
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1368386918044
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1368386918069
closed,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1368386918083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386984514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386988398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368386993713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368387573911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1368387573919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368387601895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368398371813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368398379888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368398401240
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368398401350
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1368398401907
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1368398401908
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1368398401909
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1368398401909
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1368398401910
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1368398401911
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1368398401912
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1368398401912
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1368398401912
